51;48.578419;0.847853;0.028578;7.926934
52;50.931189;0.888917;0.029364;8.212718
53;53.368081;0.931449;0.031601;8.506356
54;55.895501;0.975561;0.035139;8.822362
55;58.523589;1.021429;0.033862;9.173756
56;61.248683;1.068991;0.000814;9.512373
57;63.976109;1.116594;0.007204;9.520514
58;66.724174;1.164557;0.014201;9.592555
59;69.512922;1.213229;0.018427;9.734566
60;72.354459;1.262824;0.022833;9.918834
61;75.261407;1.313559;0.025035;10.147165
62;78.240077;1.365547;0.027954;10.397518
63;81.298828;1.418932;0.028730;10.677055
64;84.439883;1.473754;0.029919;10.964352
65;87.666651;1.530072;0.032378;11.263544
66;90.986173;1.588008;-0.000374;11.587320
67;94.304623;1.645926;0.007176;11.583575
68;97.643630;1.704203;0.015609;11.655333
69;101.027354;1.763260;0.019520;11.811425
70;104.467000;1.823293;0.024469;12.006628
71;107.976745;1.884550;0.028528;12.251322
72;111.568216;1.947233;0.029264;12.536600
73;115.243522;2.011379;0.031238;12.829239
74;119.008318;2.077087;0.032970;13.141615
75;122.867564;2.144444;0.003573;13.471310
76;126.737047;2.211979;0.014098;13.507043
77;130.646918;2.280219;0.019737;13.648027
78;134.613334;2.349446;0.024448;13.845401
79;138.649788;2.419895;0.027624;14.089884
80;142.765378;2.491726;0.031618;14.366120
81;146.971546;2.565137;0.032461;14.682295
82;151.270707;2.640172;0.000032;15.006902
83;155.569961;2.715208;0.011705;15.007226
84;159.902748;2.790829;0.018356;15.124280
85;164.288122;2.867369;0.023026;15.307844
86;168.739461;2.945059;0.028686;15.538105
87;173.272979;3.024184;0.031803;15.824963
88;177.897606;3.104899;0.034966;16.142992
89;182.622402;3.187362;0.003300;16.492651
90;187.356652;3.269990;0.015667;16.525649
91;192.135784;3.353402;0.022645;16.682316
92;196.979788;3.437946;0.027634;16.908764
93;201.902956;3.523871;0.031739;17.185101
94;206.917051;3.611384;0.032466;17.502492
95;212.024155;3.700520;0.001504;17.827155
96;217.135567;3.789731;0.014512;17.842194
97;222.288552;3.879667;0.022634;17.987310
98;227.506379;3.970735;0.028345;18.213652
99;232.805408;4.063221;0.033357;18.497101
100;238.199997;4.157374;0.034280;18.830669
101;243.692793;4.253242;0.006588;19.173474
102;249.204461;4.349438;0.017876;19.239350
103;254.767338;4.446529;0.024694;19.418106
104;260.400960;4.544854;0.027496;19.665048
105;266.113351;4.644554;0.033092;19.940006
106;271.920542;4.745909;0.001449;20.270922
107;277.731884;4.847336;0.015767;20.285411
108;283.588395;4.949551;0.022846;20.443080
109;289.510356;5.052909;0.028819;20.671543
110;295.514876;5.157708;0.031080;20.959728
111;301.608434;5.264060;0.001300;21.270530
112;307.705715;5.370478;0.016087;21.283527
113;313.849084;5.477700;0.022849;21.444402
114;320.057909;5.586064;0.027464;21.672887
115;326.345412;5.695802;0.033145;21.947527
116;332.727868;5.807197;0.002763;22.278975
117;339.118240;5.918730;0.017617;22.306604
118;345.559080;6.031144;0.025386;22.482773
119;352.072645;6.144827;0.033450;22.736633
120;358.682037;6.260183;0.033650;23.071128
121;5.387828;0.094035;0.012045;23.407628
122;12.128125;0.211676;0.022639;23.528076
123;18.933278;0.330448;0.027595;23.754463
124;25.817483;0.450600;0.032786;24.030411
125;32.795614;0.572391;0.002789;24.358271
126;39.781733;0.694322;0.018196;24.386158
127;46.819981;0.817163;0.028132;24.568119
128;53.938822;0.941410;0.031044;24.849441
129;61.146598;1.067209;0.000656;25.159885
130;68.356253;1.193042;0.017299;25.166446
131;75.615468;1.319739;0.025253;25.339438
132;82.947026;1.447699;0.031677;25.591966
133;90.369333;1.577242;-0.001218;25.908739
134;97.788150;1.706725;0.015849;25.896557
135;105.252372;1.837000;0.025113;26.055051
136;112.788537;1.968531;0.033458;26.306178
137;120.420552;2.101735;-0.000575;26.640757
138;128.050918;2.234910;0.016553;26.635004
139;135.728705;2.368913;0.026578;26.800531
140;143.482632;2.504244;0.029876;27.066313
141;151.322147;2.641070;0.000115;27.365069
142;159.161991;2.777901;0.017632;27.366218
143;167.052347;2.915613;0.028287;27.542538
144;175.023740;3.054741;0.031427;27.825411
145;183.085166;3.195439;0.004032;28.139685
146;191.158144;3.336339;0.020141;28.180009
147;199.288823;3.478246;0.027358;28.381424
148;207.497878;3.621521;0.032371;28.655009
149;215.799670;3.766415;0.011402;28.978721
150;224.134127;3.911878;0.022883;29.092741
151;232.534139;4.058486;0.033390;29.321575
152;241.029808;4.206764;0.000475;29.655479
153;249.526839;4.355065;0.018435;29.660232
154;258.076681;4.504288;0.027697;29.844580
155;266.705870;4.654896;0.033458;30.121550
156;275.430907;4.807176;0.011390;30.456126
157;284.188575;4.960026;0.022996;30.570027
158;293.012121;5.114026;0.033375;30.799987
159;301.931279;5.269695;0.002073;31.133735
160;310.856375;5.425467;0.019860;31.154463
161;319.838365;5.582233;0.027549;31.353059
162;328.899277;5.740375;0.030837;31.628551
163;338.048531;5.900060;0.016242;31.936919
164;347.244312;6.060557;0.028402;32.099334
165;356.521459;6.222473;0.035819;32.383349
166;5.901218;0.102996;0.012512;32.741539
167;15.316824;0.267329;0.025039;32.866662
168;24.804161;0.432914;0.029587;33.117053
169;34.376258;0.599979;0.008473;33.412922
170;43.972628;0.767467;0.022852;33.497653
171;53.634465;0.936098;0.031365;33.726171
172;63.386154;1.106297;0.005910;34.039817
173;73.154774;1.276792;0.022744;34.098917
174;82.988550;1.448423;0.031648;34.326355
175;92.912991;1.621638;0.003096;34.642833
176;102.846301;1.795007;0.023181;34.673791
177;112.846019;1.969535;0.033441;34.905602
178;122.941538;2.145735;0.003690;35.240011
179;133.047629;2.322119;0.023104;35.276912
180;143.219907;2.499659;0.030122;35.507949
181;153.478478;2.678705;0.005361;35.809167
182;163.752406;2.858019;0.022916;35.862774
183;174.091983;3.038478;0.030968;36.091934
184;184.520278;3.220486;0.009773;36.401614
185;194.976570;3.402983;0.024813;36.499347
186;205.503947;3.586721;0.029040;36.747478
187;216.114517;3.771910;0.012114;37.037875
188;226.759791;3.957705;0.028074;37.159017
189;237.485490;4.144904;0.035104;37.439753
190;248.311755;4.333858;0.017251;37.790794
191;259.187440;4.523674;0.027478;37.963301
192;270.141842;4.714865;-0.001573;38.238077
193;281.091739;4.905976;0.019562;38.222351
194;292.097676;5.098066;0.033394;38.417969
195;303.199281;5.291826;0.005411;38.751910
196;314.316386;5.485856;0.022898;38.806017
197;325.499089;5.681031;0.029055;39.034998
198;336.765028;5.877659;0.013637;39.325544
199;348.070033;6.074968;0.028547;39.461913
200;359.456820;6.273705;0.033154;39.747383
201;10.938584;0.190914;0.020022;40.078919
202;22.477708;0.392310;0.031810;40.279142
203;34.107963;0.595296;0.006649;40.597246
204;45.757265;0.798615;0.026894;40.663738
205;57.483613;1.003278;0.035104;40.932674
206;69.310526;1.209697;0.017901;41.283714
207;81.188722;1.417011;0.028745;41.462728
208;93.149269;1.625761;0.004656;41.750183
209;105.123154;1.834745;0.025011;41.796747
210;117.168692;2.044979;0.035141;42.046858
211;129.314902;2.256971;0.017780;42.398271
212;141.512046;2.469851;0.028508;42.576066
213;153.790861;2.684157;0.006052;42.861149
214;166.087012;2.898765;0.027455;42.921665
215;178.461816;3.114746;0.033984;43.196214
216;190.933976;3.332427;0.020020;43.536052
217;203.463488;3.551108;0.029959;43.736248
218;216.078825;3.771287;0.012034;44.035834
219;228.728639;3.992068;0.028525;44.156179
220;241.460171;4.214275;0.001143;44.441432
221;254.194979;4.436539;0.023019;44.452866
222;266.995733;4.659955;0.032563;44.683060
223;279.889774;4.884998;0.018350;45.008694
224;292.836384;5.110959;0.033448;45.192194
225;305.878814;5.338592;0.012315;45.526671
226;318.956524;5.566842;0.027457;45.649816
227;332.112891;5.796463;0.001733;45.924385
228;345.274222;6.026172;0.025170;45.941715
229;358.507661;6.257139;0.033924;46.193415
230;11.838283;0.206617;0.020466;46.532651
231;25.227536;0.440304;0.029261;46.737310
232;38.700615;0.675453;0.017166;47.029916
233;52.222870;0.911461;0.033334;47.201573
234;65.840618;1.149136;0.012352;47.534910
235;79.493752;1.387428;0.027846;47.658427
236;93.226658;1.627112;0.004831;47.936885
237;106.973403;1.867038;0.028211;47.985192
238;120.800966;2.108375;0.000054;48.267300
239;134.628684;2.349714;0.024460;48.267843
240;148.526475;2.592276;0.031315;48.512440
241;162.513977;2.836404;0.022956;48.825594
242;176.567243;3.081680;0.035853;49.055153
243;190.723220;3.328748;0.019899;49.413679
244;204.936204;3.576812;0.029487;49.612674
245;219.233661;3.826349;0.017547;49.907541
246;233.581388;4.076764;0.031415;50.083014
247;248.019113;4.328750;0.016645;50.397168
248;262.504522;4.581568;0.031894;50.563617
249;277.081302;4.835981;0.014552;50.882561
250;291.699770;5.091121;0.029194;51.028079
251;306.401873;5.347722;0.013432;51.320020
252;321.142456;5.604993;0.028588;51.454343
253;335.964937;5.863694;0.011904;51.740218
254;350.821521;6.122991;0.029544;51.859262
255;5.762742;0.100579;0.012203;52.154699
256;20.738922;0.361962;0.028665;52.276732
257;35.797223;0.624779;0.011396;52.563386
258;50.888172;0.888166;0.029367;52.677350
259;66.063252;1.153021;0.012842;52.971020
260;81.275121;1.418518;0.028734;53.099442
261;96.569307;1.685452;0.013246;53.386779
262;111.901439;1.953049;0.033283;53.519237
263;127.328920;2.222309;0.015474;53.852069
264;142.800730;2.492343;0.031600;54.006805
265;158.363068;2.763957;0.016915;54.322808
266;173.973865;3.036417;0.031112;54.491960
267;189.673790;3.310432;0.018475;54.803078
268;205.426642;3.585371;0.029102;54.987824
269;221.262865;3.861766;0.019531;55.278848
270;237.155041;4.139136;0.035146;55.474158
271;253.147903;4.418264;0.022739;55.825620
272;269.205907;4.698529;0.030343;56.053007
273;285.350836;4.980312;0.025196;56.356435
274;301.567948;5.263354;0.001236;56.608399
275;317.788600;5.546457;0.027612;56.620759
276;334.088357;5.830942;0.006697;56.896883
277;350.407298;6.115761;0.028510;56.963853
278;6.807914;0.118821;0.014383;57.248948
279;23.249733;0.405784;0.030165;57.392776
280;39.777969;0.694257;0.018195;57.694428
281;56.358329;0.983638;0.035579;57.876374
282;73.040616;1.274799;0.023226;58.232167
283;89.789439;1.567121;0.030261;58.464422
284;106.624954;1.860957;0.028058;58.767032
285;123.540849;2.156195;0.006171;59.047614
286;140.474424;2.451741;0.027291;59.109329
287;157.486183;2.748652;0.015318;59.382238
288;174.541824;3.046330;0.031695;59.535420
289;191.688265;3.345591;0.020401;59.852371
290;208.893152;3.645873;0.030776;60.056385
291;226.186205;3.947694;0.027435;60.364142
292;243.557854;4.250886;0.006290;60.638494
293;260.947523;4.554393;0.028764;60.701395
294;278.419595;4.859339;0.016993;60.989036
295;295.940349;5.165133;0.035216;61.158970
296;313.561990;5.472689;0.022774;61.511131
297;331.248875;5.781384;0.000001;61.738875
298;348.935762;6.090078;0.028602;61.738883
299;6.704588;0.117017;0.014186;62.024903
300;24.514055;0.427851;0.029803;62.166768
301;42.408901;0.740175;0.022743;62.464798
302;60.368902;1.053636;-0.000596;62.692230
303;78.327197;1.367067;0.027926;62.686274
304;96.365495;1.681895;0.012811;62.965538
305;114.440492;1.997363;0.031688;63.093644
306;132.606270;2.314416;0.022882;63.410528
307;150.837601;2.632613;-0.000653;63.639350
308;169.067061;2.950777;0.028530;63.632818
309;187.378254;3.270367;0.015704;63.918123
310;205.734436;3.590743;0.032731;64.075164
311;224.184386;3.912756;0.022891;64.402474
312;242.699914;4.235913;0.003389;64.631384
313;261.225149;4.559239;0.028750;64.665272
314;279.832749;4.884003;0.018331;64.952774
315;298.492861;5.209683;0.033874;65.136080
316;317.250015;5.537057;0.027592;65.474818
317;336.086214;5.865811;0.012178;65.750738
318;354.957301;6.195174;0.031468;65.872522
319;13.918538;0.242924;0.022967;66.187203
320;32.945569;0.575009;0.003034;66.416868
321;51.981293;0.907245;0.033223;66.447211
322;71.112193;1.241142;0.020127;66.779438
323;90.300753;1.576045;-0.001325;66.980710
324;109.485515;1.910883;0.028824;66.967455
325;128.752853;2.247161;0.017522;67.255697
326;148.070390;2.584316;0.032119;67.430922
327;167.479941;2.923076;0.028492;67.752114
328;186.971114;3.263262;0.014951;68.037032
329;206.505120;3.604194;0.033229;68.186541
330;226.134319;3.946788;0.027372;68.518832
331;245.841933;4.290751;0.012352;68.792551
332;265.584932;4.635332;0.029071;68.916068
333;285.411213;4.981365;0.025242;69.206775
334;305.309808;5.328661;0.011706;69.459199
335;325.241937;5.676543;0.029252;69.576257
336;345.257868;6.025887;0.025157;69.868779
337;5.345869;0.093303;0.011938;70.120352
338;25.468071;0.444502;0.029069;70.239736
339;45.673548;0.797154;0.026784;70.530421
340;65.955757;1.151145;0.012607;70.798262
341;86.274081;1.505767;0.033161;70.924333
342;106.687405;1.862046;0.028124;71.255940
343;127.181297;2.219732;0.015207;71.537179
344;147.718753;2.578179;0.032305;71.689247
345;168.348756;2.938240;0.028798;72.012296
346;189.061258;3.299741;0.017815;72.300271
347;209.824797;3.662134;0.030119;72.478424
348;230.674622;4.026032;0.029371;72.779618
349;251.608590;4.391398;0.020378;73.073332
350;272.600936;4.757784;0.002585;73.277113
351;293.600689;5.124299;0.031457;73.302965
352;314.690560;5.492386;0.024504;73.617537
353;335.850629;5.861699;0.011643;73.862575
354;357.044053;6.231594;0.035211;73.979008
355;18.338350;0.320065;0.027890;74.331117
356;39.712545;0.693115;0.018168;74.610015
357;61.138787;1.067073;0.000644;74.791696
358;82.566875;1.441064;0.031859;74.798137
359;104.086232;1.816647;0.022973;75.116725
360;125.671400;2.193380;0.011852;75.346453
361;147.290524;2.570705;0.032429;75.464976
362;169.002548;2.949651;0.028565;75.789263
363;190.796405;3.330025;0.019942;76.074911
364;212.647390;3.711397;0.002544;76.274328
365;234.505663;4.092896;0.031609;76.299767
366;256.454490;4.475975;0.027460;76.615859
367;278.481985;4.860428;0.017067;76.890464
368;300.558373;5.245733;-0.000371;77.061132
369;322.633699;5.631020;0.031690;77.057422
370;344.799810;6.017892;0.024788;77.374325
371;7.036933;0.122818;0.015080;77.622204
372;29.317257;0.511683;0.030042;77.773002
373;51.683645;0.902050;0.029125;78.073421
374;74.133470;1.293873;0.023017;78.364672
375;96.649232;1.686847;0.013413;78.594839
376;119.203420;2.080492;0.032554;78.728965
377;141.850866;2.475765;0.028357;79.054502
378;164.579550;2.872455;0.024595;79.338075
379;187.378694;3.270375;0.015705;79.584024
380;210.222828;3.669081;-0.001554;79.741073
381;233.062512;4.067708;0.033252;79.725535
382;255.997455;4.467998;0.027012;80.058054
383;279.009780;4.869639;0.017543;80.328170
384;302.072363;5.272157;0.002299;80.503600
385;325.141531;5.674790;0.029328;80.526587
386;348.294717;6.078890;0.028810;80.819865
387;11.530437;0.201244;0.020329;81.107966
388;34.824397;0.607800;0.009670;81.311259
389;58.146059;1.014840;0.034338;81.407957
390;81.566092;1.423597;0.028657;81.751339
391;105.068223;1.833786;0.024967;82.037911
392;128.641879;2.245224;0.017439;82.287585
393;152.265494;2.657534;0.001985;82.461971
394;175.894796;3.069943;0.035242;82.481825
395;199.625058;3.484115;0.027744;82.834241
396;223.434802;3.899673;0.022673;83.111684
397;247.309498;4.316365;0.015569;83.338410
398;271.228794;4.733835;0.000012;83.494096
399;295.148124;5.151307;0.031297;83.494214
400;319.157113;5.570342;0.027329;83.807180
401;343.244393;5.990745;0.022715;84.080467
402;7.396745;0.129098;0.015736;84.307614
403;31.594179;0.551422;0.000479;84.464979
404;55.792986;0.973771;0.035038;84.469772
405;80.092171;1.397872;0.027613;84.820156
406;104.470460;1.823354;0.024472;85.096282
407;128.918857;2.250059;0.017627;85.341005
408;153.417752;2.677645;0.005225;85.517273
409;177.931614;3.105493;0.034943;85.569521
410;202.545580;3.535087;0.031797;85.918950
411;227.250638;3.966272;0.028245;86.236920
412;252.036612;4.398869;0.022566;86.519373
413;276.887234;4.832594;0.014145;86.745035
414;301.778378;5.267026;0.001570;86.886484
415;326.674019;5.701537;0.033349;86.902181
416;351.665198;6.137716;0.029303;87.235670
417;16.740322;0.292174;0.027677;87.528695
418;41.894735;0.731201;0.022231;87.805465
419;67.112834;1.171340;0.015209;88.027773
420;92.374504;1.612239;0.002203;88.179863
421;117.642486;2.053249;0.035036;88.201897
422;143.010839;2.496010;0.031469;88.552257
423;168.469346;2.940345;0.028773;88.866952
424;194.010280;3.386118;0.022979;89.154679
425;219.617045;3.833041;0.018126;89.384474
426;245.275737;4.280869;0.011723;89.565731
427;270.968014;4.729284;-0.000400;89.682964
428;296.659145;5.177679;0.035855;89.678967
429;322.452992;5.627866;0.031731;90.037512
430;348.337742;6.079641;0.028804;90.354822
431;14.305008;0.249669;0.022999;90.642859
432;40.338161;0.704034;0.018356;90.872847
433;66.423901;1.159316;0.013604;91.056410
434;92.548615;1.615278;0.002494;91.192455
435;118.680474;2.071365;0.033574;91.217395
436;144.908516;2.529131;0.029472;91.553137
437;171.220987;2.988370;0.029482;91.847852
438;197.617920;3.449083;0.027762;92.142677
439;224.094385;3.911185;0.022877;92.420301
440;250.636388;4.374430;0.019855;92.649067
441;277.235272;4.838668;0.014862;92.847620
442;303.876732;5.303649;0.006905;92.996240
443;330.537974;5.768976;-0.001002;93.065290
444;357.196345;6.234252;0.035211;93.055270
445;23.955589;0.418104;0.029379;93.407382
446;50.798996;0.886610;0.029371;93.701167
447;77.726545;1.356584;0.027778;93.994878
448;104.733671;1.827947;0.024694;94.272655
449;131.811542;2.300545;0.020348;94.519599
450;158.947706;2.774161;0.017497;94.723082
451;186.133996;3.248651;0.013019;94.898055
452;213.357583;3.723792;0.005010;95.028247
453;240.595524;4.199184;-0.000261;95.078350
454;267.832718;4.674563;0.032336;95.075741
455;295.162547;5.151558;0.031288;95.399102
456;322.582011;5.630118;0.031705;95.711985
457;350.092305;6.110263;0.028647;96.029040
458;17.684666;0.308656;0.027758;96.315512
459;45.356550;0.791621;0.025093;96.593096
460;73.100320;1.275841;0.023246;96.844028
461;100.910687;1.761224;0.019459;97.076491
462;128.776800;2.247579;0.017539;97.271086
463;156.693159;2.734812;0.013481;97.446476
464;184.648139;3.222718;0.010115;97.581289
465;212.632098;3.711130;0.002519;97.682442
466;240.623271;4.199668;-0.000220;97.707627
467;268.613815;4.688195;0.031267;97.705429
468;296.693932;5.178286;0.035882;98.018100
469;324.876842;5.670171;0.029523;98.376916
470;353.144331;6.163531;0.031900;98.672148
471;21.503205;0.375302;0.028594;98.991147
472;49.943995;0.871687;0.028538;99.277083
473;78.466540;1.369499;0.027874;99.562467
474;107.068940;1.868706;0.028273;99.841209
475;135.752336;2.369325;0.026604;100.123942
476;164.511949;2.871275;0.024537;100.389986
477;193.341855;3.374452;0.022806;100.635356
478;222.237096;3.878769;0.022585;100.863418
479;251.197039;4.384215;0.020172;101.089271
480;280.214769;4.890670;0.018439;101.290989
481;309.285323;5.398047;0.017775;101.475375
482;338.406797;5.906313;0.016979;101.653121
483;7.576912;0.132242;0.016033;101.822911
484;36.792960;0.642158;0.013560;101.983246
485;66.047855;1.152753;0.012809;102.118847
486;95.339444;1.663987;0.011149;102.246934
487;124.662971;2.175779;0.010023;102.358420
488;154.015213;2.688073;0.006536;102.458651
489;183.386179;3.200693;0.005946;102.524015
490;212.774179;3.713610;0.002754;102.583471
491;242.170067;4.226665;0.002534;102.611007
492;271.573214;4.739847;0.000567;102.636344
493;300.977984;5.253057;0.000325;102.642009
494;330.383684;5.766283;-0.001244;102.645257
495;359.785821;6.279447;0.032503;102.632820
496;29.281073;0.511051;0.030111;102.957854
497;58.862588;1.027346;0.033300;103.258965
498;88.539500;1.545306;0.031332;103.591964
499;118.306171;2.064832;0.034120;103.905286
500;148.170589;2.586065;0.031684;104.246482
501;178.125775;3.108881;0.034400;104.563326
502;208.179511;3.633418;0.031646;104.907331
503;238.323906;4.159537;0.034134;105.223789
504;268.566088;4.687362;0.031328;105.565129
505;298.898017;5.216755;0.033194;105.878407
506;329.325039;5.747806;0.030101;106.210343
507;359.838294;6.280363;0.032392;106.511351
508;30.444343;0.531354;-0.001207;106.835267
509;61.046935;1.065470;0.000503;106.823198
510;91.650968;1.599611;0.000690;106.828225
511;122.256977;2.133787;0.002595;106.835127
512;152.870421;2.668092;0.002994;106.861080
513;183.492444;3.202547;0.006182;106.891023
514;214.132177;3.737312;0.006700;106.952844
515;244.791104;4.272411;0.010459;107.019845
516;275.479995;4.808033;0.011515;107.124439
517;306.201875;5.344231;0.013015;107.239593
518;336.961041;5.881080;0.014286;107.369743
519;7.761132;0.135457;0.016312;107.512600
520;38.607953;0.673836;0.017073;107.675719
521;69.503685;1.213068;0.018423;107.846448
522;100.452195;1.753222;0.018479;108.030679
523;131.453642;2.294299;0.020182;108.215465
524;162.512906;2.836385;0.022955;108.417286
525;193.637932;3.379619;0.022905;108.646836
526;224.828575;3.923999;0.024672;108.875884
527;256.089900;4.469612;0.027108;109.122607
528;287.428883;5.016580;0.028456;109.393687
529;318.849387;5.564972;0.027520;109.678250
530;350.348731;6.114739;0.028536;109.953454
531;21.929826;0.382748;0.031749;110.238818
532;53.601876;0.935529;0.031396;110.556310
533;85.363868;1.489881;0.029217;110.870267
534;117.209561;2.045693;0.035139;111.162439
535;149.155921;2.603262;0.030391;111.513832
536;181.189344;3.162351;0.000767;111.817742
537;213.224964;3.721478;0.004713;111.825408
538;245.274084;4.280840;0.011719;111.872535
539;277.356777;4.840789;0.015098;111.989726
540;309.482723;5.401492;0.018295;112.140704
541;341.661079;5.963111;0.019845;112.323654
542;13.896286;0.242536;0.022963;112.522100
543;46.197277;0.806295;0.027448;112.751727
544;78.576901;1.371426;0.027826;113.026211
545;111.036241;1.937948;0.029439;113.304471
546;143.579918;2.505942;0.029774;113.598861
547;176.208890;3.075425;0.035539;113.896598
548;208.939672;3.646685;0.030703;114.251986
549;241.758414;4.219480;0.001617;114.559020
550;274.581789;4.792356;0.009158;114.575194
551;307.431401;5.365690;0.015650;114.666777
552;340.325846;5.939807;0.018475;114.823274
553;13.273218;0.231661;0.022779;115.008024
554;46.285847;0.807840;0.027554;115.235813
555;79.377413;1.385397;0.027891;115.511357
556;112.548881;1.964349;0.033491;115.790265
557;145.816293;2.544974;0.032752;116.125176
558;179.177534;3.127238;0.032682;116.452700
559;212.632403;3.711136;0.002519;116.779522
560;246.094488;4.295159;0.012907;116.804712
561;279.593549;4.879828;0.018233;116.933783
562;313.144844;5.465409;0.022610;117.116112
563;346.760912;6.052120;0.028228;117.342214
564;20.457847;0.357057;0.027400;117.624495
565;54.233280;0.946549;0.030686;117.898500
566;88.096622;1.537576;0.032145;118.205365
567;122.052053;2.130210;0.002266;118.526813
568;156.013975;2.722958;0.012008;118.549473
569;190.010297;3.316305;0.018556;118.669551
570;224.059779;3.910581;0.022870;118.855113
571;258.174779;4.506000;0.027975;119.083816
572;292.369921;5.102818;0.033480;119.363563
573;326.660976;5.701310;0.033341;119.698362
574;1.047546;0.018283;0.000551;120.031773
575;35.435696;0.618470;0.011260;120.037286
576;69.856101;1.219219;0.018534;120.149882
577;104.329603;1.820895;0.023002;120.335222
578;138.869002;2.423721;0.027505;120.565246
579;173.487195;3.027923;0.031623;120.840291
580;208.195981;3.633705;0.031631;121.156518
581;242.995381;4.241069;0.003859;121.472824
582;277.805837;4.848627;0.015887;121.511411
583;312.661804;5.456978;0.022915;121.670280
584;347.583419;6.066475;0.028526;121.899430
585;22.586754;0.394213;0.031785;122.184690
586;57.681147;1.006726;0.035036;122.502542
587;92.875910;1.620990;0.003035;122.852900
588;128.079369;2.235407;0.016586;122.883252
589;163.330344;2.850652;0.022749;123.049115
590;198.646489;3.467035;0.027757;123.276604
591;234.042152;4.084806;0.030924;123.554171
592;269.526407;4.704123;0.030715;123.863415
593;305.098653;5.324976;0.011164;124.170563
594;340.702882;5.946387;0.019365;124.282207
595;16.362589;0.285581;0.027354;124.475856
596;52.100659;0.909328;0.033285;124.749399
597;87.934083;1.534739;0.032247;125.082246
598;123.859889;2.161763;0.006869;125.404720
599;159.805374;2.789130;0.018322;125.473413
600;195.803348;3.417413;0.026780;125.656637
601;231.878042;4.047035;0.033158;125.924436
602;268.047727;4.678315;0.032210;126.256020
603;304.309688;5.311206;0.007814;126.578122
604;340.594033;5.944487;0.018526;126.656257
605;16.931450;0.295510;0.027612;126.841516
606;53.347971;0.931098;0.031617;127.117638
607;89.855067;1.568267;0.030145;127.433804
608;126.448520;2.206943;0.013529;127.735250
609;163.080732;2.846296;0.023327;127.870542
610;199.779770;3.486815;0.027681;128.103808
611;236.558109;4.128718;0.035755;128.380621
612;273.438878;4.772409;0.005312;128.738169
613;310.334863;5.416365;0.018505;128.791285
614;347.283862;6.061247;0.028421;128.976339
615;24.314281;0.424364;0.028872;129.260545
616;61.427413;1.072111;0.001093;129.549269
617;98.543675;1.719912;0.017127;129.560199
618;135.709002;2.368569;0.026556;129.731465
619;172.950408;3.018554;0.033467;129.997028
620;210.287689;3.670213;-0.001452;130.331698
621;247.620811;4.321798;0.016089;130.317181
622;285.000025;4.974189;0.024920;130.478071
623;322.450631;5.627825;0.031731;130.727275
624;359.992140;6.283048;0.032051;131.044588
625;37.625468;0.656688;0.015438;131.365099
626;75.303024;1.314286;0.025062;131.519481
627;113.052378;1.973136;0.033350;131.770102
628;150.897271;2.633654;-0.000559;132.103598
629;188.740562;3.294144;0.017637;132.098004
630;226.634379;3.955516;0.027945;132.274374
631;264.608253;4.618285;0.029823;132.553827
632;302.667565;5.282546;0.003255;132.852060
633;340.736200;5.946969;0.019383;132.884606
634;18.860365;0.329175;0.027639;133.078439
635;57.063708;0.995950;0.035143;133.354827
